,order_id,order_location_x,order_location_y,has_all_available_products,percentage_availability_of_products,total_weight_of_order,warehouse_location_x,warehouse_location_y,distance_order_from_warehouse,classifier
28,28,91,246,0,0.06216931216931217,537.0,228,140,173.21951391226105,-1
29,29,203,228,0,0.08333333333333333,325.0,228,140,91.48223871331527,-1
30,30,228,120,0,0.0,132.0,228,140,20.0,-1
31,31,134,204,0,0.3333333333333333,149.0,228,140,113.718951806636,-1
32,32,125,215,0,0.13333333333333333,217.0,228,140,127.41271522104849,-1
33,33,230,335,0,0.1609948282591725,1065.0,228,140,195.0102561405425,-1
34,34,145,415,0,0.2312074829931973,984.0,228,140,287.2525021649072,-1
35,35,112,397,0,0.06666666666666667,143.0,228,140,281.966310044303,-1
36,36,107,382,0,0.2220238095238095,513.0,228,140,270.5642252774746,-1
37,37,232,214,0,0.1140625,1131.0,228,140,74.10802925459562,-1
38,38,273,229,0,0.0,103.0,228,140,99.72963451251589,-1
39,39,227,250,0,0.08894716211305767,954.0,228,140,110.00454536063498,-1
40,40,357,359,0,0.14500000000000002,412.0,228,140,254.1692349597016,-1
41,41,189,225,0,0.2857142857142857,207.0,228,140,93.5200513259055,-1
42,42,262,427,0,0.12353316326530611,493.0,228,140,289.0069203323685,-1
43,43,109,272,0,0.17142857142857143,109.0,228,140,177.72169254201918,-1
44,44,243,306,0,0.047619047619047616,141.0,228,140,166.67633305301626,-1
45,45,194,232,0,0.12787698412698414,635.0,228,140,98.08159868191383,-1
46,46,48,289,0,0.5833333333333334,114.0,228,140,233.66856870362346,1
47,47,10,162,0,0.14444444444444443,338.0,228,140,219.10727965998757,-1
48,48,90,473,0,0.3666666666666667,279.0,228,140,360.46220328905497,-1
49,49,242,225,0,0.1111111111111111,214.0,228,140,86.14522621712709,-1
50,50,107,353,0,0.5,143.0,228,140,244.9693858423946,1
51,51,115,366,0,0.16666666666666666,236.0,228,140,252.67568145747623,-1
52,52,236,404,0,0.08941798941798942,785.0,228,140,264.12118430750684,-1
53,53,168,150,0,0.10666666666666666,290.0,228,140,60.8276253029822,-1
54,54,230,135,0,0.07484937371174884,1141.0,228,140,5.385164807134504,-1
55,55,143,394,0,0.2592592592592593,695.0,228,140,267.8451044913832,-1
56,56,275,343,0,0.14431154975651464,1118.0,228,140,208.3698634639856,-1
57,57,109,382,0,0.22803030303030303,773.0,228,140,269.675731203236,-1
58,58,274,336,0,0.1913265306122449,828.0,228,140,201.32560691576222,-1
59,59,168,287,0,0.1238888888888889,996.0,228,140,158.7734234687909,-1
60,60,185,338,0,0.09222222222222222,261.0,228,140,202.6153992173349,-1
61,61,105,254,0,0.16666666666666666,907.0,228,140,167.70509831248424,-1
62,62,237,243,0,0.1831999237659615,454.0,228,140,103.39245620450265,-1
63,63,221,395,0,0.2346598639455782,768.0,228,140,255.09606033806168,-1
64,64,269,258,0,0.07041847041847042,411.0,228,140,124.91997438360288,-1
65,65,244,405,0,0.036089913954161515,335.0,228,140,265.48257946614876,-1
66,66,147,363,0,0.06857142857142857,330.0,228,140,237.25513693068902,-1
67,67,293,131,0,0.15681818181818183,459.0,228,140,65.62011886609167,-1
68,68,295,304,0,0.17619047619047618,471.0,228,140,177.15812146215595,-1
69,69,216,127,0,0.0896103896103896,749.0,228,140,17.69180601295413,-1
70,70,223,394,0,0.03888888888888889,343.0,228,140,254.04920783186867,-1
71,71,283,280,0,0.14479166666666668,654.0,228,140,150.41608956491322,-1
72,72,126,275,0,0.06969696969696969,989.0,228,140,169.2010638264429,-1
73,73,192,257,0,0.10422102974186306,1047.0,228,140,122.41323457861898,-1
74,74,228,384,0,0.11237373737373739,390.0,228,140,244.0,-1
75,75,267,233,0,0.0,346.0,228,140,100.84641788382967,-1
76,76,194,323,0,0.013888888888888888,534.0,228,140,186.1316738225926,-1
77,77,75,294,0,0.3408730158730159,570.0,228,140,217.0829334609241,-1
78,78,268,281,0,0.07054673721340388,391.0,228,140,146.5639792036229,-1
79,79,178,316,0,0.16666666666666666,49.0,228,140,182.96447742663054,-1
80,80,262,245,0,0.36666666666666664,351.0,228,140,110.3675676999362,-1
81,81,255,211,0,0.047619047619047616,136.0,228,140,75.96051605933177,-1
82,82,388,237,0,0.0,16.0,228,140,187.1069213043708,-1
83,83,136,260,0,0.32333333333333336,242.0,228,140,151.2084653714864,-1
84,84,120,272,0,0.04043126684636118,258.0,228,140,170.55204484262273,-1
85,85,180,171,0,0.2727272727272727,231.0,228,140,57.14017850864661,-1
86,86,284,142,0,0.08333333333333333,206.0,228,140,56.0357029044876,-1
87,87,274,348,0,0.0,261.0,228,140,213.02582003128165,-1
88,88,158,195,0,0.14801587301587302,670.0,228,140,89.02246907382428,-1
89,89,235,422,0,0.034058988764044944,325.0,228,140,282.0868660537034,-1
90,90,232,154,0,0.39999999999999997,162.0,228,140,14.560219778561036,-1
91,91,216,247,0,0.3555555555555555,446.0,228,140,107.67079455451233,-1
92,92,244,477,0,0.08169642857142857,269.0,228,140,337.37960815674677,-1
93,93,259,273,0,0.174025974025974,657.0,228,140,136.56500283747664,-1
94,94,257,192,0,0.07254473574698295,747.0,228,140,59.53990258641679,-1
95,95,190,261,0,0.09065656565656566,647.0,228,140,126.82665335015349,-1
96,96,187,351,0,0.2733333333333333,644.0,228,140,214.94650497274898,-1
97,97,180,308,0,0.15319865319865322,582.0,228,140,174.72263734273244,-1
98,98,260,513,0,0.1,348.0,228,140,374.370137697974,-1
99,99,126,342,0,0.09207741576162629,1151.0,228,140,226.29184695874486,-1
100,100,259,354,0,0.33928571428571425,478.0,228,140,216.23366990364843,-1
101,101,113,341,0,0.10559964726631393,700.0,228,140,231.5728826957077,-1
102,102,199,270,0,0.17424242424242423,811.0,228,140,133.19534526401438,-1
103,103,198,360,0,0.2119791666666667,1125.0,228,140,222.03603311174518,-1
104,104,193,238,0,0.015625,585.0,228,140,104.06248123122954,-1
105,105,169,278,0,0.15102513227513228,835.0,228,140,150.08331019803634,-1
106,106,214,214,0,0.1353219696969697,531.0,228,140,75.31268153505093,-1
107,107,318,388,0,0.16965848965848968,912.0,228,140,263.82570003697515,-1
108,108,270,321,0,0.10958565244279529,772.0,228,140,185.80904176062046,-1
109,109,270,359,0,0.11090243987818113,899.0,228,140,222.9910312097776,-1
110,110,163,260,0,0.20780723905723905,710.0,228,140,136.4734406395618,-1
111,111,124,366,0,0.0625,650.0,228,140,248.78102821557758,-1
112,112,234,221,0,0.12255032763229483,968.0,228,140,81.2219182240853,-1
113,113,95,533,0,0.42328042328042326,459.0,228,140,414.89516748210025,-1
114,114,255,259,0,0.2002811730752907,767.0,228,140,122.0245876862528,-1
115,115,94,476,0,0.11428571428571428,222.0,228,140,361.7347094211447,-1
116,116,193,243,0,0.4666666666666666,280.0,228,140,108.78419002777932,1
117,117,209,171,0,0.23000954767872062,385.0,228,140,36.359317925395686,-1
118,118,289,284,0,0.10416666666666666,187.0,228,140,156.3873396410336,-1
119,119,186,390,0,0.21423160173160172,929.0,228,140,253.50345165302977,-1
120,120,169,133,0,0.0625,251.0,228,140,59.413803110051795,-1
121,121,102,277,0,0.1,124.0,228,140,186.1316738225926,-1
122,122,173,242,0,0.16664021164021164,1150.0,228,140,115.88356225108029,-1
123,123,284,416,0,0.10389610389610389,330.0,228,140,281.62386262531095,-1
124,124,183,245,0,0.10451388888888889,485.0,228,140,114.23659658795863,-1
125,125,321,485,0,0.11280663780663781,1128.0,228,140,357.3149870912218,-1
126,126,280,349,0,0.05555555555555555,125.0,228,140,215.37177159507232,-1
127,127,90,380,0,0.07142857142857142,116.0,228,140,276.84652788142387,-1
128,128,142,298,0,0.11388888888888889,496.0,228,140,179.88885457415086,-1
129,129,149,249,0,0.1222222222222222,488.0,228,140,134.61797799699713,-1
130,130,175,375,0,0.1488095238095238,332.0,228,140,240.9024698918631,-1
131,131,211,242,0,0.16666666666666666,256.0,228,140,103.40696301506973,-1
132,132,196,301,0,0.07821869488536154,556.0,228,140,164.14932226482082,-1
133,133,108,206,0,0.16004329004329004,768.0,228,140,136.95254652615992,-1
134,134,220,386,0,0.18095238095238092,324.0,228,140,246.13004692641653,-1
135,135,208,299,0,0.1319047619047619,864.0,228,140,160.25292509030842,-1
136,136,220,215,0,0.0,515.0,228,140,75.4254598925323,-1
137,137,276,131,0,0.228125,408.0,228,140,48.83646178829912,-1
138,138,301,354,0,0.136002886002886,563.0,228,140,226.10838109190027,-1
139,139,153,353,0,0.14462809917355374,805.0,228,140,225.81851119870575,-1
140,140,99,183,0,0.047619047619047616,205.0,228,140,135.9779393872403,-1
141,141,155,131,0,0.375,286.0,228,140,73.55270219373317,-1
142,142,189,234,0,0.26584022038567495,853.0,228,140,101.76934705499491,-1
143,143,220,249,0,0.022727272727272728,222.0,228,140,109.29318368498559,-1
144,144,226,269,0,0.18055555555555555,88.0,228,140,129.0155029444136,-1
145,145,237,268,0,0.06666666666666667,237.0,228,140,128.3160161476345,-1
146,146,183,363,0,0.3333333333333333,61.0,228,140,227.49505489130968,-1
147,147,146,204,0,0.08333333333333333,356.0,228,140,104.01922899156675,-1
148,148,149,275,0,0.07222222222222223,521.0,228,140,156.41611170208776,-1
149,149,267,225,0,0.03428571428571429,797.0,228,140,93.5200513259055,-1
150,150,221,398,0,0.21874999999999997,263.0,228,140,258.0949437706985,-1
151,151,188,195,0,0.13564564856699685,1026.0,228,140,68.00735254367721,-1
152,152,202,417,0,0.2,44.0,228,140,278.21754078418564,-1
153,153,158,186,0,0.026041666666666664,408.0,228,140,83.7615663654877,-1
154,154,216,307,0,0.06666666666666667,231.0,228,140,167.4305826305338,-1
155,155,171,95,0,0.19491792929292928,843.0,228,140,72.62231062146122,-1
156,156,181,346,0,0.20427489177489178,165.0,228,140,211.29363454680788,-1
157,157,239,94,0,0.21494708994708994,547.0,228,140,47.29693436154187,-1
158,158,245,226,0,0.13333333333333333,381.0,228,140,87.66413177577246,-1
159,159,233,328,0,0.0841991341991342,600.0,228,140,188.06647760831805,-1
160,160,123,116,0,0.11666666666666665,399.0,228,140,107.70793842609746,-1
161,161,128,423,0,0.0,212.0,228,140,300.1482966801578,-1
162,162,121,489,0,0.08289079520697168,421.0,228,140,365.0342449688796,-1
163,163,141,300,0,0.05,502.0,228,140,182.12358441453978,-1
164,164,276,329,0,0.0858843537414966,396.0,228,140,195.0,-1
165,165,253,398,0,0.1890093537414966,632.0,228,140,259.20841035738016,-1
166,166,253,390,0,0.160515873015873,664.0,228,140,251.24689052802225,-1
167,167,185,345,0,0.0,80.0,228,140,209.4612135933524,-1
168,168,209,352,0,0.017237652069112742,365.0,228,140,212.8497122384712,-1
169,169,239,224,0,0.20597442680776015,1096.0,228,140,84.71717653463199,-1
170,170,277,440,0,0.16444444444444445,1086.0,228,140,303.97532794620025,-1
171,171,187,314,0,0.5,188.0,228,140,178.76520914316635,1
172,172,139,374,0,0.07142857142857142,468.0,228,140,250.353749722268,-1
173,173,213,398,0,0.11988536155202821,514.0,228,140,258.43567865138124,-1
174,174,65,355,0,0.16122868900646678,388.0,228,140,269.80363229578654,-1
175,175,163,197,0,0.1607142857142857,349.0,228,140,86.45229898620394,-1
176,176,3,83,0,0.06587301587301589,742.0,228,140,232.1077336066164,-1
177,177,255,256,0,0.5,126.0,228,140,119.10079764636339,1
178,178,161,437,0,0.015625,628.0,228,140,304.4634625041238,-1
179,179,313,110,0,0.4011904761904762,113.0,228,140,90.13878188659973,1
180,180,209,164,0,0.0,117.0,228,140,30.610455730027933,-1
181,181,119,239,0,0.20119047619047617,602.0,228,140,147.24808997063425,-1
182,182,222,528,0,0.11753246753246752,634.0,228,140,388.0463889794621,-1
183,183,263,430,0,0.15696576151121602,666.0,228,140,292.1044333795706,-1
184,184,229,214,0,0.08055555555555555,413.0,228,140,74.00675644831355,-1
185,185,266,338,0,0.5,354.0,228,140,201.61349161204464,1
186,186,221,278,0,0.08273809523809524,675.0,228,140,138.1774221788784,-1
187,187,179,211,0,0.22083333333333333,414.0,228,140,86.2670273047588,-1
188,188,250,414,0,0.2785714285714286,502.0,228,140,274.8817927764587,-1
189,189,115,270,0,0.11458333333333331,451.0,228,140,172.246915792417,-1
190,190,251,211,0,0.07222222222222222,859.0,228,140,74.63243262818116,-1
191,191,95,352,0,0.07575757575757575,755.0,228,140,250.2658586383688,-1
192,192,138,87,0,0.08639455782312924,370.0,228,140,104.44615837837216,-1
193,193,115,189,0,0.08333333333333333,154.0,228,140,123.1665539016173,-1
194,194,225,258,0,0.023809523809523808,93.0,228,140,118.03812943282352,-1
195,195,285,131,0,0.1384669703825594,1208.0,228,140,57.706152185014034,-1
196,196,192,148,0,0.03826530612244898,448.0,228,140,36.87817782917155,-1
197,197,395,185,0,0.044642857142857144,353.0,228,140,172.9566419655516,-1
198,198,117,165,0,0.18660169930140083,957.0,228,140,113.78049041905207,-1
199,199,163,266,0,0.05658263305322128,1287.0,228,140,141.77799547179387,-1
200,200,289,390,0,0.08110119047619047,1024.0,228,140,257.33441277839233,-1
201,201,111,477,0,0.1876851851851852,595.0,228,140,356.7323926979438,-1
202,202,265,302,0,0.18479896675651392,525.0,228,140,166.1715980545412,-1
203,203,281,226,0,0.05795454545454545,173.0,228,140,101.01980003939822,-1
204,204,253,235,0,0.16666666666666663,660.0,228,140,98.2344135219425,-1
205,205,216,209,0,0.0328042328042328,394.0,228,140,70.03570517957252,-1
206,206,115,361,0,0.21428571428571427,214.0,228,140,248.21361767638777,-1
207,207,265,354,0,0.36802721088435375,533.0,228,140,217.17504460687928,-1
208,208,180,232,0,0.05,339.0,228,140,103.76897416858277,-1
209,209,271,341,0,0.07196969696969698,207.0,228,140,205.54804791094466,-1
210,210,261,227,0,0.10740740740740741,522.0,228,140,93.04837451562494,-1
211,211,351,353,0,0.3,340.0,228,140,245.96341191323557,-1
212,212,265,264,0,0.2148148148148148,135.0,228,140,129.40247292845683,-1
213,213,172,438,0,0.10222222222222221,294.0,228,140,303.2160945596391,-1
214,214,141,55,0,0.10417997303243204,736.0,228,140,121.63058825805291,-1
215,215,113,208,0,0.14696969696969697,769.0,228,140,133.60014970051492,-1
216,216,135,311,0,0.07514880952380952,536.0,228,140,194.65353837010002,-1
217,217,275,391,0,0.06287878787878788,643.0,228,140,255.36248745655655,-1
218,218,125,274,0,0.05,127.0,228,140,169.01183390520322,-1
219,219,197,149,0,0.1053113553113553,849.0,228,140,32.28002478313795,-1
220,220,116,389,0,0.23611111111111108,194.0,228,140,273.02930245671433,-1
221,221,335,211,0,0.1521958959500268,903.0,228,140,128.41339493993607,-1
222,222,187,242,0,0.12996753246753245,637.0,228,140,109.9317970379817,-1
223,223,143,259,0,0.12990196078431374,226.0,228,140,146.23952953972466,-1
224,224,245,215,0,0.13333333333333333,329.0,228,140,76.90253571892151,-1
225,225,93,432,0,0.09166666666666666,404.0,228,140,321.69706246716026,-1
226,226,212,165,0,0.12429971988795518,299.0,228,140,29.68164415931166,-1
227,227,122,421,0,0.16666666666666666,87.0,228,140,300.3281538584087,-1
228,228,184,156,0,0.2072853072853073,826.0,228,140,46.8187996428785,-1
229,229,118,256,0,0.22893772893772896,819.0,228,140,159.86244086714052,-1
230,230,309,284,0,0.3543164076871942,921.0,228,140,165.21803775617238,-1
231,231,118,259,0,0.24101731601731605,1051.0,228,140,162.0524606416083,-1
232,232,371,208,0,0.3333333333333333,554.0,228,140,158.3445610054226,-1
233,233,249,333,0,0.08854166666666667,1304.0,228,140,194.1391253714717,-1
234,234,280,247,0,0.17916666666666667,673.0,228,140,118.9663818059539,-1
235,235,143,311,0,0.16666666666666666,255.0,228,140,190.9607289470796,-1
236,236,259,250,0,0.08333333333333331,727.0,228,140,114.28473213863697,-1
237,237,187,12,0,0.25,154.0,228,140,134.40610105199838,-1
238,238,284,110,0,0.041666666666666664,267.0,228,140,63.52952069707436,-1
239,239,258,370,0,0.38095238095238093,266.0,228,140,231.94827009486403,-1
240,240,133,538,0,0.008928571428571428,108.0,228,140,409.18088909429775,-1
241,241,170,166,0,0.07500000000000001,206.0,228,140,63.56099432828282,-1
242,242,359,257,0,0.0625,227.0,228,140,175.64168070250295,-1
243,243,183,182,0,0.3125,276.0,228,140,61.554853586049575,-1
244,244,275,353,0,0.005704365079365079,558.0,228,140,218.1238180483736,-1
245,245,99,504,0,0.125,163.0,228,140,386.18259929727543,-1
246,246,113,216,0,0.1411552499787794,1024.0,228,140,137.84411485442533,-1
247,247,183,463,0,0.14270833333333335,518.0,228,140,326.11960995929087,-1
248,248,147,302,0,0.09659863945578231,479.0,228,140,181.12150617748296,-1
249,249,254,168,0,0.3,493.0,228,140,38.2099463490856,-1
250,250,261,232,0,0.16801973104056436,1240.0,228,140,97.73944955850733,-1
251,251,150,153,0,0.12638888888888888,818.0,228,140,79.07591289387686,-1
252,252,353,418,0,0.06226551226551227,672.0,228,140,304.809776746088,-1
253,253,224,412,0,0.1388888888888889,519.0,228,140,272.02941017470886,-1
254,254,257,276,0,0.08333333333333333,357.0,228,140,139.05754204644924,-1
255,255,37,159,0,0.1574074074074074,474.0,228,140,191.94269978303421,-1
256,256,236,396,0,0.05625,264.0,228,140,256.12496949731394,-1
257,257,167,277,0,0.25,87.0,228,140,149.96666296213968,-1
258,258,276,345,0,0.057936507936507925,556.0,228,140,210.54453210663058,-1
259,259,253,213,0,0.18,418.0,228,140,77.1621668954417,-1
260,260,169,250,0,0.015625,54.0,228,140,124.82387592123551,-1
261,261,258,478,0,0.1,218.0,228,140,339.3287491504367,-1
262,262,241,131,0,0.0839002267573696,380.0,228,140,15.811388300841896,-1
263,263,204,381,0,0.18190476190476187,389.0,228,140,242.19207253748004,-1
264,264,192,331,0,0.24642857142857144,890.0,228,140,194.36306233438492,-1
265,265,283,329,0,0.11089503667628668,742.0,228,140,196.84003657792792,-1
266,266,278,364,0,0.125,548.0,228,140,229.5125268912353,-1
267,267,168,255,0,0.46818181818181814,347.0,228,140,129.71121771072848,1
268,268,191,408,0,0.15181878306878308,619.0,228,140,270.542048487846,-1
269,269,108,427,0,0.14953194953194954,875.0,228,140,311.0771608459869,-1
270,270,301,164,0,0.23770786092214666,1386.0,228,140,76.84399781375251,-1
271,271,299,89,0,0.16084656084656082,727.0,228,140,87.41853350405736,-1
272,272,270,248,0,0.09155844155844155,802.0,228,140,115.8792474949678,-1
273,273,266,241,0,0.22000000000000003,227.0,228,140,107.91200118615167,-1
274,274,252,206,0,0.0,133.0,228,140,70.22819946431775,-1
275,275,231,161,0,0.3333333333333333,63.0,228,140,21.213203435596427,-1
276,276,217,150,0,0.1111111111111111,291.0,228,140,14.866068747318506,-1
277,277,20,377,0,0.1006629875000174,1190.0,228,140,315.32998588779975,-1
278,278,154,170,0,0.1404040404040404,387.0,228,140,79.84985911070852,-1
279,279,103,379,0,0.13660714285714284,563.0,228,140,269.7146640433182,-1
280,280,323,319,0,0.32936507936507936,410.0,228,140,202.64747716169575,-1
281,281,263,220,0,0.16923076923076924,983.0,228,140,87.32124598286491,-1
282,282,346,373,0,0.08885003439578079,700.0,228,140,261.17618574441275,-1
283,283,131,275,0,0.08522727272727273,261.0,228,140,166.23477373883,-1
284,284,256,17,0,0.16230158730158728,1148.0,228,140,126.14673994994877,-1
285,285,152,417,0,0.10666666666666666,333.0,228,140,287.2368360778262,-1
286,286,146,455,0,0.3333333333333333,106.0,228,140,325.4980798714487,-1
287,287,190,237,0,0.25,150.0,228,140,104.17773274553444,-1
288,288,172,448,0,0.07799228237430485,519.0,228,140,313.04951684997053,-1
289,289,188,379,0,0.0857142857142857,1172.0,228,140,242.32416305436814,-1
290,290,160,154,0,0.028571428571428574,342.0,228,140,69.42621983083913,-1
291,291,380,259,0,0.2333333333333333,523.0,228,140,193.04144632694815,-1
292,292,106,256,0,0.5000000000000001,463.0,228,140,168.34488409215172,1
293,293,212,166,0,0.038181818181818185,380.0,228,140,30.528675044947494,-1
294,294,260,122,0,0.2708333333333333,317.0,228,140,36.71511950137164,-1
295,295,171,282,0,0.2669493111710093,827.0,228,140,153.0130713370593,-1
296,296,227,299,0,0.07056878306878307,365.0,228,140,159.00314462299164,-1
297,297,241,313,0,0.0,118.0,228,140,173.4877517290486,-1
298,298,274,226,0,0.1491925265510171,768.0,228,140,97.52948272189288,-1
299,299,249,212,0,0.046753246753246755,410.0,228,140,75.0,-1
300,300,229,222,0,0.23571428571428568,599.0,228,140,82.00609733428362,-1
301,301,201,358,0,0.14285714285714285,345.0,228,140,219.66565503054863,-1
302,302,137,292,0,0.07142857142857142,143.0,228,140,177.15812146215595,-1
303,303,167,399,0,0.125,105.0,228,140,266.08645211660064,-1
304,304,252,223,0,0.18073593073593072,887.0,228,140,86.40023148117139,-1
305,305,104,223,0,0.05555555555555555,108.0,228,140,149.21461054467824,-1
306,306,274,354,0,0.0,261.0,228,140,218.8880992653552,-1
307,307,197,337,0,0.14568078979843685,860.0,228,140,199.42417105255822,-1
308,308,130,256,0,0.2080198944953043,565.0,228,140,151.85519418182574,-1
309,309,215,404,0,0.3666666666666667,189.0,228,140,264.31988196123274,-1
310,310,117,357,0,0.04102848686644469,303.0,228,140,243.74166652421167,-1
311,311,157,232,0,0.09727891156462586,459.0,228,140,116.21101496846157,-1
312,312,199,85,0,0.05397727272727273,253.0,228,140,62.177166226839255,-1
313,313,185,183,0,0.175,263.0,228,140,60.81118318204309,-1
314,314,119,364,0,0.01948051948051948,800.0,228,140,249.11242441917665,-1
315,315,109,268,0,0.19444444444444442,135.0,228,140,174.77127910500627,-1
316,316,185,410,0,0.03333333333333333,557.0,228,140,273.40263349134,-1
317,317,123,75,0,0.07870370370370369,273.0,228,140,123.4908903522847,-1
318,318,107,374,0,0.25,121.0,228,140,263.4331034627197,-1
319,319,313,121,0,0.2391203703703704,462.0,228,140,87.0976463516667,-1
320,320,274,370,0,0.10743801652892561,441.0,228,140,234.5548976252681,-1
321,321,190,397,0,0.275,246.0,228,140,259.7941492797711,-1
322,322,127,298,0,0.2125,521.0,228,140,187.52333188166213,-1
323,323,237,225,0,0.1477272727272727,208.0,228,140,85.47514258543241,-1
324,324,265,225,0,0.2,229.0,228,140,92.70382947861431,-1
325,325,120,365,0,0.0,44.0,228,140,249.57764322951687,-1
326,326,281,240,0,0.2708333333333333,362.0,228,140,113.17685275708986,-1
327,327,168,421,0,0.018518518518518517,198.0,228,140,287.3343000757132,-1
328,328,163,423,0,0.11666666666666667,246.0,228,140,290.3687310989253,-1
329,329,275,272,0,0.2416666666666667,758.0,228,140,140.11780757633915,-1
330,330,313,279,0,0.23531746031746031,688.0,228,140,162.92943257741985,-1
331,331,269,364,0,0.2558441558441559,284.0,228,140,227.72132091659753,-1
332,332,184,390,0,0.17272727272727273,301.0,228,140,253.84247083575278,-1
333,333,256,196,0,0.22793065313557115,475.0,228,140,62.609903369994115,-1
334,334,369,224,0,0.12165532879818593,812.0,228,140,164.12495239907915,-1
335,335,4,481,0,0.19241622574955908,529.0,228,140,407.99142147844236,-1
336,336,192,341,0,0.15079365079365079,908.0,228,140,204.1984329028996,-1
337,337,289,291,0,0.10966810966810966,931.0,228,140,162.85576440519384,-1
338,338,202,143,0,0.11706349206349205,407.0,228,140,26.1725046566048,-1
339,339,159,149,0,0.20303030303030303,420.0,228,140,69.58448102845921,-1
340,340,333,449,0,0.05540847595422234,550.0,228,140,326.3525700833379,-1
341,341,70,295,0,0.2638888888888889,517.0,228,140,221.33458834985552,-1
342,342,188,165,0,0.11574074074074074,292.0,228,140,47.16990566028302,-1
343,343,127,164,0,0.022013299701903234,497.0,228,140,103.81233067415451,-1
344,344,188,327,0,0.21926169590643277,699.0,228,140,191.23022773609824,-1
345,345,118,129,0,0.20580290611028318,267.0,228,140,110.54863183232979,-1
346,346,114,265,0,0.16145833333333331,221.0,228,140,169.17742166140255,-1
347,347,17,487,0,0.07803030303030303,424.0,228,140,406.11574704756276,-1
348,348,181,265,0,0.05888888888888889,560.0,228,140,133.5440002396214,-1
349,349,199,221,0,0.2333333333333333,202.0,228,140,86.03487664894976,-1
350,350,70,233,0,0.19713342213342214,954.0,228,140,183.33848477611022,-1
351,351,263,145,0,0.2333333333333333,359.0,228,140,35.35533905932738,-1
352,352,225,277,0,0.0,147.0,228,140,137.03284277865654,-1
353,353,269,195,0,0.15818181818181817,273.0,228,140,68.60029154456998,-1
354,354,143,525,0,0.19772727272727272,208.0,228,140,394.27148007432646,-1
355,355,256,282,0,0.1825396825396825,699.0,228,140,144.734239211045,-1
356,356,195,400,0,0.18383838383838386,193.0,228,140,262.08586379276545,-1
357,357,241,451,0,0.16666666666666666,212.0,228,140,311.2715855968868,-1
358,358,329,153,0,0.030303030303030304,223.0,228,140,101.83319694480774,-1
359,359,215,128,0,0.25,220.0,228,140,17.69180601295413,-1
360,360,354,431,0,0.1111111111111111,523.0,228,140,317.1072373819305,-1
361,361,158,271,0,0.06362654199732852,752.0,228,140,148.52945835759317,-1
362,362,182,376,0,0.22142857142857145,1091.0,228,140,240.44126101815388,-1
363,363,208,350,0,0.16666666666666666,62.0,228,140,210.95023109728987,-1
364,364,155,367,0,0.10096851872061956,914.0,228,140,238.4491560060551,-1
365,365,138,500,0,0.13169642857142855,362.0,228,140,371.07950630558946,-1
366,366,135,357,0,0.23666666666666666,483.0,228,140,236.08896628178115,-1
367,367,274,403,0,0.05333333333333333,341.0,228,140,266.9925092582187,-1
368,368,271,233,0,0.2516051364365971,578.0,228,140,102.45974819410792,-1
369,369,307,160,0,0.625,167.0,228,140,81.49233092751734,1
370,370,254,85,0,0.14715431627196332,1320.0,228,140,60.83584469702052,-1
