,order_id,order_location_x,order_location_y,has_all_available_products,percentage_availability_of_products,total_weight_of_order,warehouse_location_x,warehouse_location_y,distance_order_from_warehouse,classifier
43,43,109,272,0,0.13846153846153847,109.0,220,326,123.4382436686459,-1
44,44,243,306,0,0.041666666666666664,141.0,220,326,30.479501308256342,-1
45,45,194,232,0,0.17723214285714287,635.0,220,326,97.52948272189288,-1
46,46,48,289,0,0.05555555555555555,114.0,220,326,175.93464695732902,-1
47,47,10,162,0,0.13074074074074074,338.0,220,326,266.4507459175147,-1
48,48,90,473,0,0.196969696969697,279.0,220,326,196.23710148695125,-1
49,49,242,225,0,0.041666666666666664,214.0,220,326,103.36827366266692,-1
50,50,107,353,0,0.25,143.0,220,326,116.18089343777659,-1
51,51,115,366,0,0.3333333333333333,236.0,220,326,112.36102527122117,-1
52,52,236,404,0,0.08333333333333331,785.0,220,326,79.62411694957753,-1
53,53,168,150,0,0.07452380952380952,290.0,220,326,183.52111595127138,-1
54,54,230,135,0,0.11134453781512606,1141.0,220,326,191.26160095534075,-1
55,55,143,394,0,0.376984126984127,695.0,220,326,102.7277956543408,-1
56,56,275,343,0,0.09464285714285714,1118.0,220,326,57.56735185849702,-1
57,57,109,382,0,0.15707070707070706,773.0,220,326,124.32618388738553,-1
58,58,274,336,0,0.21088435374149658,828.0,220,326,54.91812087098393,-1
59,59,168,287,0,0.17101618425147838,996.0,220,326,65.0,-1
60,60,185,338,0,0.19666666666666668,261.0,220,326,37.0,-1
61,61,105,254,0,0.17023809523809522,907.0,220,326,135.67977004697494,-1
62,62,237,243,0,0.11166666666666666,454.0,220,326,84.72307831990054,-1
63,63,221,395,0,0.16004329004329002,768.0,220,326,69.00724599634447,-1
64,64,269,258,0,0.06944444444444445,411.0,220,326,83.81527307120105,-1
65,65,244,405,0,0.03144078144078143,335.0,220,326,82.56512580987206,-1
66,66,147,363,0,0.06190476190476191,330.0,220,326,81.8413098624405,-1
67,67,293,131,0,0.3193181818181818,459.0,220,326,208.21623375712088,-1
68,68,295,304,0,0.24007936507936511,471.0,220,326,78.16009211867653,-1
69,69,216,127,0,0.1622960372960373,749.0,220,326,199.04019694524018,-1
70,70,223,394,0,0.03571428571428571,343.0,220,326,68.06614430096654,-1
71,71,283,280,0,0.21169871794871795,654.0,220,326,78.00640999302557,-1
72,72,126,275,0,0.04397874852420307,989.0,220,326,106.94391053257777,-1
73,73,192,257,0,0.12938712522045856,1047.0,220,326,74.46475676452586,-1
74,74,228,384,0,0.11038359788359788,390.0,220,326,58.54912467321779,-1
75,75,267,233,0,0.022275641025641023,346.0,220,326,104.20172743289815,-1
76,76,194,323,0,0.140625,534.0,220,326,26.1725046566048,-1
77,77,75,294,0,0.5357142857142857,570.0,220,326,148.48905683584903,1
78,78,268,281,0,0.09642857142857142,391.0,220,326,65.79513659838392,-1
79,79,178,316,0,0.16666666666666666,49.0,220,326,43.174066289845804,-1
80,80,262,245,0,0.3373333333333334,351.0,220,326,91.2414379544733,-1
81,81,255,211,0,0.16666666666666666,136.0,220,326,120.20815280171308,-1
82,82,388,237,0,0.0,16.0,220,326,190.11838417154718,-1
83,83,136,260,0,0.36666666666666664,242.0,220,326,106.82696288858914,-1
84,84,120,272,0,0.03571428571428571,258.0,220,326,113.64858116140297,-1
85,85,180,171,0,0.28125,231.0,220,326,160.0781059358212,-1
86,86,284,142,0,0.11706349206349205,206.0,220,326,194.81273059017474,-1
87,87,274,348,0,0.013333333333333334,261.0,220,326,58.309518948453004,-1
88,88,158,195,0,0.20509259259259263,670.0,220,326,144.9310180741169,-1
89,89,235,422,0,0.08333333333333333,325.0,220,326,97.16480844420988,-1
90,90,232,154,0,0.3888888888888889,162.0,220,326,172.41809649801846,-1
91,91,216,247,0,0.11666666666666665,446.0,220,326,79.1012010022604,-1
92,92,244,477,0,0.287051282051282,269.0,220,326,152.8953890737062,-1
93,93,259,273,0,0.18181818181818182,657.0,220,326,65.80273550544841,-1
94,94,257,192,0,0.12870370370370368,747.0,220,326,139.01438774457844,-1
95,95,190,261,0,0.164021164021164,647.0,220,326,71.58910531638176,-1
96,96,187,351,0,0.23249999999999998,644.0,220,326,41.400483088968905,-1
97,97,180,308,0,0.5129870129870131,582.0,220,326,43.86342439892262,1
98,98,260,513,0,0.08666666666666667,348.0,220,326,191.23022773609824,-1
99,99,126,342,0,0.09874686716791979,1151.0,220,326,95.35197952848173,-1
100,100,259,354,0,0.3239316239316239,478.0,220,326,48.010415536631214,-1
101,101,113,341,0,0.17875180375180375,700.0,220,326,108.04628637764465,-1
102,102,199,270,0,0.10227272727272728,811.0,220,326,59.80802621722272,-1
103,103,198,360,0,0.09856376262626262,1125.0,220,326,40.496913462633174,-1
104,104,193,238,0,0.06944444444444445,585.0,220,326,92.04890004774636,-1
105,105,169,278,0,0.29655723905723913,835.0,220,326,70.03570517957252,-1
106,106,214,214,0,0.2951388888888889,531.0,220,326,112.16059914247963,-1
107,107,318,388,0,0.19637566137566137,912.0,220,326,115.96551211459379,-1
108,108,270,321,0,0.15476190476190474,772.0,220,326,50.24937810560445,-1
109,109,270,359,0,0.12593101343101343,899.0,220,326,59.90826320300064,-1
110,110,163,260,0,0.22314814814814812,710.0,220,326,87.20665112249179,-1
111,111,124,366,0,0.09003267973856208,650.0,220,326,104.0,-1
112,112,234,221,0,0.17076312576312577,968.0,220,326,105.92922165295089,-1
113,113,95,533,0,0.27050264550264547,459.0,220,326,241.81397809059757,-1
114,114,255,259,0,0.1107473544973545,767.0,220,326,75.59100475585703,-1
115,115,94,476,0,0.0673076923076923,222.0,220,326,195.8979326077741,-1
116,116,193,243,0,0.24074074074074073,280.0,220,326,87.28115489611719,-1
117,117,209,171,0,0.19444444444444445,385.0,220,326,155.3898323572041,-1
118,118,289,284,0,0.20833333333333331,187.0,220,326,80.77747210701756,-1
119,119,186,390,0,0.23809523809523808,929.0,220,326,72.47068372797375,-1
120,120,169,133,0,0.12099358974358974,251.0,220,326,199.6246477767713,-1
121,121,102,277,0,0.0625,124.0,220,326,127.76932339180638,-1
122,122,173,242,0,0.2085714285714286,1150.0,220,326,96.25487000666512,-1
123,123,284,416,0,0.1106227106227106,330.0,220,326,110.43550153822818,-1
124,124,183,245,0,0.08994708994708994,485.0,220,326,89.05054744357274,-1
125,125,321,485,0,0.062407407407407404,1128.0,220,326,188.36666371733614,-1
126,126,280,349,0,0.1111111111111111,125.0,220,326,64.25729530566937,-1
127,127,90,380,0,0.1,116.0,220,326,140.7693148381422,-1
128,128,142,298,0,0.09598214285714285,496.0,220,326,82.87339742040264,-1
129,129,149,249,0,0.06666666666666667,488.0,220,326,104.7377677822093,-1
130,130,175,375,0,0.22222222222222224,332.0,220,326,66.52818951391959,-1
131,131,211,242,0,0.3333333333333333,256.0,220,326,84.48076704197234,-1
132,132,196,301,0,0.09166666666666666,556.0,220,326,34.655446902326915,-1
133,133,108,206,0,0.10456349206349207,768.0,220,326,164.14627622946554,-1
134,134,220,386,0,0.2619047619047619,324.0,220,326,60.0,-1
135,135,208,299,0,0.10947802197802199,864.0,220,326,29.546573405388315,-1
136,136,220,215,0,0.0,515.0,220,326,111.0,-1
137,137,276,131,0,0.45,408.0,220,326,202.88173895153798,1
138,138,301,354,0,0.11904761904761904,563.0,220,326,85.70297544426332,-1
139,139,153,353,0,0.10374458874458874,805.0,220,326,72.2357252334328,-1
140,140,99,183,0,0.047619047619047616,205.0,220,326,187.32325002519042,-1
141,141,155,131,0,0.3333333333333333,286.0,220,326,205.54804791094466,-1
142,142,189,234,0,0.17979797979797982,853.0,220,326,97.082439194738,-1
143,143,220,249,0,0.03125,222.0,220,326,77.0,-1
144,144,226,269,0,0.18333333333333335,88.0,220,326,57.3149195236284,-1
145,145,237,268,0,0.2,237.0,220,326,60.440052945046304,-1
146,146,183,363,0,0.22916666666666666,61.0,220,326,52.32590180780452,-1
147,147,146,204,0,0.09375,356.0,220,326,142.68847185389575,-1
148,148,149,275,0,0.0625,521.0,220,326,87.41853350405736,-1
149,149,267,225,0,0.026785714285714284,797.0,220,326,111.40017953306898,-1
150,150,221,398,0,0.4666666666666667,263.0,220,326,72.00694410957877,1
151,151,188,195,0,0.1747802197802198,1026.0,220,326,134.8517704741024,-1
152,152,202,417,0,0.1111111111111111,44.0,220,326,92.76313923105448,-1
153,153,158,186,0,0.028846153846153848,408.0,220,326,153.11433636338563,-1
154,154,216,307,0,0.05555555555555555,231.0,220,326,19.4164878389476,-1
155,155,171,95,0,0.3148313492063492,843.0,220,326,236.13978910806202,-1
156,156,181,346,0,0.18541666666666667,165.0,220,326,43.829214001622255,-1
157,157,239,94,0,0.2222222222222222,547.0,220,326,232.7767170487633,-1
158,158,245,226,0,0.10714285714285714,381.0,220,326,103.07764064044152,-1
159,159,233,328,0,0.14335664335664336,600.0,220,326,13.152946437965905,-1
160,160,123,116,0,0.09523809523809523,399.0,220,326,231.32012450281968,-1
161,161,128,423,0,0.0,212.0,220,326,133.6899397860587,-1
162,162,121,489,0,0.140625,421.0,220,326,190.70920271449933,-1
163,163,141,300,0,0.05,502.0,220,326,83.16850365372699,-1
164,164,276,329,0,0.09404761904761905,396.0,220,326,56.08029957123981,-1
165,165,253,398,0,0.08736559139784945,632.0,220,326,79.20227269466452,-1
166,166,253,390,0,0.16196581196581197,664.0,220,326,72.00694410957877,-1
167,167,185,345,0,0.0,80.0,220,326,39.824615503479755,-1
168,168,209,352,0,0.028571428571428574,365.0,220,326,28.231188426986208,-1
169,169,239,224,0,0.13432539682539685,1096.0,220,326,103.75451797391764,-1
170,170,277,440,0,0.10962962962962962,1086.0,220,326,127.45587471748802,-1
171,171,187,314,0,0.0,188.0,220,326,35.11409973215888,-1
172,172,139,374,0,0.09821428571428571,468.0,220,326,94.15412895885129,-1
173,173,213,398,0,0.2647306397306397,514.0,220,326,72.3394774656273,-1
174,174,65,355,0,0.23809523809523808,388.0,220,326,157.68956845650888,-1
175,175,163,197,0,0.2692307692307692,349.0,220,326,141.0319112825179,-1
176,176,3,83,0,0.09083333333333332,742.0,220,326,325.7882748043582,-1
177,177,255,256,0,0.1,126.0,220,326,78.26237921249263,-1
178,178,161,437,0,0.015625,628.0,220,326,125.70600622086441,-1
179,179,313,110,0,0.40476190476190477,113.0,220,326,235.17015116719213,1
180,180,209,164,0,0.0,117.0,220,326,162.3730273167314,-1
181,181,119,239,0,0.36234567901234566,602.0,220,326,133.30416347586447,-1
182,182,222,528,0,0.13484848484848483,634.0,220,326,202.00990074746338,-1
183,183,263,430,0,0.1575757575757576,666.0,220,326,112.53888216967503,-1
184,184,229,214,0,0.08419524872719053,413.0,220,326,112.36102527122117,-1
185,185,266,338,0,0.3416666666666667,354.0,220,326,47.53945729601885,-1
186,186,221,278,0,0.21428571428571427,675.0,220,326,48.010415536631214,-1
187,187,179,211,0,0.40972222222222227,414.0,220,326,122.09013064126027,1
188,188,250,414,0,0.2285714285714286,502.0,220,326,92.97311439335567,-1
189,189,115,270,0,0.020833333333333332,451.0,220,326,119.0,-1
190,190,251,211,0,0.14930555555555555,859.0,220,326,119.10499569707393,-1
191,191,95,352,0,0.16287878787878787,755.0,220,326,127.67536959022284,-1
192,192,138,87,0,0.1357142857142857,370.0,220,326,252.67568145747623,-1
193,193,115,189,0,0.25,154.0,220,326,172.60938560808333,-1
194,194,225,258,0,0.047619047619047616,93.0,220,326,68.18357573492314,-1
195,195,285,131,0,0.1244772998805257,1208.0,220,326,205.54804791094466,-1
196,196,192,148,0,0.1456582633053221,448.0,220,326,180.18878988438766,-1
197,197,395,185,0,0.1851851851851852,353.0,220,326,224.73539997072112,-1
198,198,117,165,0,0.24498626373626373,957.0,220,326,191.12822920751398,-1
199,199,163,266,0,0.16176470588235295,1287.0,220,326,82.75868534480233,-1
200,200,289,390,0,0.0923611111111111,1024.0,220,326,94.11163583744573,-1
201,201,111,477,0,0.2976190476190476,595.0,220,326,186.23103930333417,-1
202,202,265,302,0,0.27083333333333337,525.0,220,326,51.0,-1
203,203,281,226,0,0.08333333333333333,173.0,220,326,117.13667231059623,-1
204,204,253,235,0,0.07706552706552706,660.0,220,326,96.79876032264049,-1
205,205,216,209,0,0.03968253968253969,394.0,220,326,117.06835610018618,-1
206,206,115,361,0,0.3798076923076923,214.0,220,326,110.67971810589327,-1
207,207,265,354,0,0.15612244897959182,533.0,220,326,53.0,-1
208,208,180,232,0,0.1,339.0,220,326,102.15674231297707,-1
209,209,271,341,0,0.3703703703703704,207.0,220,326,53.16013544000805,-1
210,210,261,227,0,0.13333333333333333,522.0,220,326,107.15409464878138,-1
211,211,351,353,0,0.1,340.0,220,326,133.75350462698165,-1
212,212,265,264,0,0.27499999999999997,135.0,220,326,76.60939890117922,-1
213,213,172,438,0,0.09833333333333333,294.0,220,326,121.85236969382254,-1
214,214,141,55,0,0.08078703703703705,736.0,220,326,282.28000283406544,-1
215,215,113,208,0,0.18333333333333332,769.0,220,326,159.28904544883179,-1
216,216,135,311,0,0.08452380952380953,536.0,220,326,86.31338250816034,-1
217,217,275,391,0,0.09722222222222222,643.0,220,326,85.14693182963201,-1
218,218,125,274,0,0.041666666666666664,127.0,220,326,108.30050784737807,-1
219,219,197,149,0,0.14326653738418443,849.0,220,326,178.48809484108457,-1
220,220,116,389,0,0.5915404040404041,194.0,220,326,121.59358535712317,1
221,221,335,211,0,0.23062558356676002,903.0,220,326,162.63455967290594,-1
222,222,187,242,0,0.2315079365079365,637.0,220,326,90.24965373894794,-1
223,223,143,259,0,0.05,226.0,220,326,102.06860437960343,-1
224,224,245,215,0,0.08888888888888888,329.0,220,326,113.78049041905207,-1
225,225,93,432,0,0.14166666666666666,404.0,220,326,165.42369842317032,-1
226,226,212,165,0,0.19999999999999998,299.0,220,326,161.19863522995473,-1
227,227,122,421,0,0.6,87.0,220,326,136.48809471891678,1
228,228,184,156,0,0.15521978021978022,826.0,220,326,173.76996288196645,-1
229,229,118,256,0,0.35329670329670326,819.0,220,326,123.70933675353692,-1
230,230,309,284,0,0.3194444444444444,921.0,220,326,98.41239759298622,-1
231,231,118,259,0,0.265110286538858,1051.0,220,326,122.03687967167957,-1
232,232,371,208,0,0.24629629629629632,554.0,220,326,191.637678967368,-1
233,233,249,333,0,0.12547348484848483,1304.0,220,326,29.832867780352597,-1
234,234,280,247,0,0.22777777777777777,673.0,220,326,99.20181449953424,-1
235,235,143,311,0,0.2692307692307692,255.0,220,326,78.44743462982075,-1
236,236,259,250,0,0.1527777777777778,727.0,220,326,85.42247947700886,-1
237,237,187,12,0,0.1,154.0,220,326,315.729314445143,-1
238,238,284,110,0,0.03125,267.0,220,326,225.28204544525957,-1
239,239,258,370,0,0.7777777777777777,266.0,220,326,58.137767414994535,1
240,240,133,538,0,0.0,108.0,220,326,229.1571513176056,-1
241,241,170,166,0,0.048611111111111105,206.0,220,326,167.6305461424021,-1
242,242,359,257,0,0.125,227.0,220,326,155.18376203714098,-1
243,243,183,182,0,0.3333333333333333,276.0,220,326,148.67750334196495,-1
244,244,275,353,0,0.0,558.0,220,326,61.26989472816156,-1
245,245,99,504,0,0.125,163.0,220,326,215.23243250030885,-1
246,246,113,216,0,0.11419234360410829,1024.0,220,326,153.45683432157722,-1
247,247,183,463,0,0.16612103174603174,518.0,220,326,141.90842117365693,-1
248,248,147,302,0,0.13968253968253966,479.0,220,326,76.84399781375251,-1
249,249,254,168,0,0.29545454545454547,493.0,220,326,161.6168308066954,-1
250,250,261,232,0,0.25275573192239853,1240.0,220,326,102.55242561733974,-1
251,251,150,153,0,0.19444444444444442,818.0,220,326,186.62529303392935,-1
252,252,353,418,0,0.09019230769230768,672.0,220,326,161.7188919081503,-1
253,253,224,412,0,0.18437499999999998,519.0,220,326,86.09297300012354,-1
254,254,257,276,0,0.13999999999999999,357.0,220,326,62.20128616033595,-1
255,255,37,159,0,0.12361111111111112,474.0,220,326,247.7458375028731,-1
256,256,236,396,0,0.050505050505050504,264.0,220,326,71.80529228406496,-1
257,257,167,277,0,0.5,87.0,220,326,72.18032973047436,1
258,258,276,345,0,0.07997557997557997,556.0,220,326,59.135437767890075,-1
259,259,253,213,0,0.30416666666666664,418.0,220,326,117.72000679578642,-1
260,260,169,250,0,0.0,54.0,220,326,91.52595260361949,-1
261,261,258,478,0,0.08125,218.0,220,326,156.6780137734711,-1
262,262,241,131,0,0.08611111111111112,380.0,220,326,196.12750954417385,-1
263,263,204,381,0,0.4487179487179488,389.0,220,326,57.28001396647874,1
264,264,192,331,0,0.21428571428571427,890.0,220,326,28.442925306655784,-1
265,265,283,329,0,0.17625661375661375,742.0,220,326,63.071388124885914,-1
266,266,278,364,0,0.07291666666666666,548.0,220,326,69.33974329343886,-1
267,267,168,255,0,0.32222222222222224,347.0,220,326,88.0056816347672,-1
268,268,191,408,0,0.1522186147186147,619.0,220,326,86.97700845625813,-1
269,269,108,427,0,0.16025641025641027,875.0,220,326,150.81445554057476,-1
270,270,301,164,0,0.24347643097643099,1386.0,220,326,181.12150617748296,-1
271,271,299,89,0,0.310515873015873,727.0,220,326,249.81993515330197,-1
272,272,270,248,0,0.12003968253968254,802.0,220,326,92.64987857520376,-1
273,273,266,241,0,0.09915966386554621,227.0,220,326,96.64884893261792,-1
274,274,252,206,0,0.0,133.0,220,326,124.1933975700802,-1
275,275,231,161,0,0.2,63.0,220,326,165.36626016210198,-1
276,276,217,150,0,0.047619047619047616,291.0,220,326,176.02556632489498,-1
277,277,20,377,0,0.15789194465665055,1190.0,220,326,206.40009689920205,-1
278,278,154,170,0,0.10222222222222221,387.0,220,326,169.38713056191725,-1
279,279,103,379,0,0.10410943223443223,563.0,220,326,128.4445405612866,-1
280,280,323,319,0,0.31666666666666665,410.0,220,326,103.23759005323593,-1
281,281,263,220,0,0.13919413919413917,983.0,220,326,114.38968484964018,-1
282,282,346,373,0,0.20153061224489793,700.0,220,326,134.48048185517482,-1
283,283,131,275,0,0.07777777777777778,261.0,220,326,102.57680049601859,-1
284,284,256,17,0,0.24230158730158732,1148.0,220,326,311.09001912629725,-1
285,285,152,417,0,0.225,333.0,220,326,113.6001760562016,-1
286,286,146,455,0,0.3333333333333333,106.0,220,326,148.71785366928881,-1
287,287,190,237,0,0.0,150.0,220,326,93.92017887546851,-1
288,288,172,448,0,0.1275,519.0,220,326,131.10301293257908,-1
289,289,188,379,0,0.14515873015873015,1172.0,220,326,61.91122676865643,-1
290,290,160,154,0,0.051587301587301584,342.0,220,326,182.1647605877712,-1
291,291,380,259,0,0.475,523.0,220,326,173.46181135915768,1
292,292,106,256,0,0.37103174603174605,463.0,220,326,133.77593206552515,-1
293,293,212,166,0,0.0404040404040404,380.0,220,326,160.1998751560063,-1
294,294,260,122,0,0.05,317.0,220,326,207.88458336298052,-1
295,295,171,282,0,0.372481684981685,827.0,220,326,65.85590330410783,-1
296,296,227,299,0,0.06547619047619048,365.0,220,326,27.892651361962706,-1
297,297,241,313,0,0.0,118.0,220,326,24.698178070456937,-1
298,298,274,226,0,0.18253968253968253,768.0,220,326,113.64858116140297,-1
299,299,249,212,0,0.12222222222222223,410.0,220,326,117.63077828527702,-1
300,300,229,222,0,0.24479166666666666,599.0,220,326,104.38869670610895,-1
301,301,201,358,0,0.15277777777777776,345.0,220,326,37.21558813185679,-1
302,302,137,292,0,0.1,143.0,220,326,89.69392398596462,-1
303,303,167,399,0,0.5,105.0,220,326,90.21086409075129,1
304,304,252,223,0,0.1913780663780664,887.0,220,326,107.8563859954523,-1
305,305,104,223,0,0.0625,108.0,220,326,155.12897859523216,-1
306,306,274,354,0,0.0,261.0,220,326,60.8276253029822,-1
307,307,197,337,0,0.09373767258382643,860.0,220,326,25.495097567963924,-1
308,308,130,256,0,0.14025974025974025,565.0,220,326,114.0175425099138,-1
309,309,215,404,0,0.4920634920634921,189.0,220,326,78.16009211867653,1
310,310,117,357,0,0.03333333333333333,303.0,220,326,107.56393447619885,-1
311,311,157,232,0,0.04421768707482993,459.0,220,326,113.1591799192624,-1
312,312,199,85,0,0.05555555555555555,253.0,220,326,241.91320757660174,-1
313,313,185,183,0,0.11458333333333333,263.0,220,326,147.220922426128,-1
314,314,119,364,0,0.016826923076923076,800.0,220,326,107.91200118615167,-1
315,315,109,268,0,0.16666666666666666,135.0,220,326,125.23977004130916,-1
316,316,185,410,0,0.016865079365079364,557.0,220,326,91.0,-1
317,317,123,75,0,0.4,273.0,220,326,269.09106265351886,-1
318,318,107,374,0,0.25,121.0,220,326,122.7721466783081,-1
319,319,313,121,0,0.24479166666666666,462.0,220,326,225.10886255321003,-1
320,320,274,370,0,0.18106060606060603,441.0,220,326,69.65629906907199,-1
321,321,190,397,0,0.07217261904761904,246.0,220,326,77.07788269017254,-1
322,322,127,298,0,0.1549107142857143,521.0,220,326,97.12363255150623,-1
323,323,237,225,0,0.07291666666666666,208.0,220,326,102.42070103255493,-1
324,324,265,225,0,0.10416666666666666,229.0,220,326,110.57124400132251,-1
325,325,120,365,0,0.0,44.0,220,326,107.33592129385204,-1
326,326,281,240,0,0.06845238095238095,362.0,220,326,105.43718509140881,-1
327,327,168,421,0,0.0,198.0,220,326,108.30050784737807,-1
328,328,163,423,0,0.15277777777777776,246.0,220,326,112.50777750893491,-1
329,329,275,272,0,0.15416666666666665,758.0,220,326,77.07788269017254,-1
330,330,313,279,0,0.23544973544973546,688.0,220,326,104.20172743289815,-1
331,331,269,364,0,0.41428571428571426,284.0,220,326,62.00806399170998,1
332,332,184,390,0,0.14772727272727273,301.0,220,326,73.43023900274328,-1
333,333,256,196,0,0.048611111111111105,475.0,220,326,134.892549831338,-1
334,334,369,224,0,0.2898351648351648,812.0,220,326,180.56854654119581,-1
335,335,4,481,0,0.3231481481481482,529.0,220,326,265.8589851782332,-1
336,336,192,341,0,0.15416666666666665,908.0,220,326,31.76476034853718,-1
337,337,289,291,0,0.045232545232545225,931.0,220,326,77.3692445355388,-1
338,338,202,143,0,0.12393162393162394,407.0,220,326,183.88311504866346,-1
339,339,159,149,0,0.20223214285714286,420.0,220,326,187.21645226849054,-1
340,340,333,449,0,0.04471916971916972,550.0,220,326,167.0269439342048,-1
341,341,70,295,0,0.22777777777777777,517.0,220,326,153.16984037335808,-1
342,342,188,165,0,0.10046296296296296,292.0,220,326,164.14932226482082,-1
343,343,127,164,0,0.0642857142857143,497.0,220,326,186.79668091269716,-1
344,344,188,327,0,0.13541666666666666,699.0,220,326,32.01562118716424,-1
345,345,118,129,0,0.2013888888888889,267.0,220,326,221.84003245582164,-1
346,346,114,265,0,0.26666666666666666,221.0,220,326,122.29881438509533,-1
347,347,17,487,0,0.0875,424.0,220,326,259.09457732650446,-1
348,348,181,265,0,0.20989247311827958,560.0,220,326,72.40165743959182,-1
349,349,199,221,0,0.22008547008547008,202.0,220,326,107.07940978544848,-1
350,350,70,233,0,0.15054475439090823,954.0,220,326,176.49079296099274,-1
351,351,263,145,0,0.16705586080586082,359.0,220,326,186.03763060198332,-1
352,352,225,277,0,0.0,147.0,220,326,49.25444142409901,-1
353,353,269,195,0,0.30427350427350425,273.0,220,326,139.86421987055874,-1
354,354,143,525,0,0.53125,208.0,220,326,213.37759957408838,1
355,355,256,282,0,0.15185185185185185,699.0,220,326,56.85068161420758,-1
356,356,195,400,0,0.1423611111111111,193.0,220,326,78.10889834071403,-1
357,357,241,451,0,0.2152777777777778,212.0,220,326,126.75172582651489,-1
358,358,329,153,0,0.041666666666666664,223.0,220,326,204.47493733951845,-1
359,359,215,128,0,0.0,220.0,220,326,198.0631212517868,-1
360,360,354,431,0,0.15000000000000002,523.0,220,326,170.23806859806652,-1
361,361,158,271,0,0.0651126651126651,752.0,220,326,82.87943049997388,-1
362,362,182,376,0,0.1608707264957265,1091.0,220,326,62.80127387243033,-1
363,363,208,350,0,0.5,62.0,220,326,26.832815729997478,1
364,364,155,367,0,0.1561533704390847,914.0,220,326,76.8505042273634,-1
365,365,138,500,0,0.4,362.0,220,326,192.35384061671346,-1
366,366,135,357,0,0.18484848484848485,483.0,220,326,90.47651629014017,-1
367,367,274,403,0,0.05333333333333333,341.0,220,326,94.04786015641186,-1
368,368,271,233,0,0.1989795918367347,578.0,220,326,106.06601717798213,-1
369,369,307,160,0,0.16666666666666666,167.0,220,326,187.41664813991312,-1
370,370,254,85,0,0.22091503267973855,1320.0,220,326,243.38652386687312,-1
371,371,69,349,0,0.16666666666666666,258.0,220,326,152.74161188098023,-1
372,372,226,214,0,0.0,272.0,220,326,112.16059914247963,-1
